table,id,Unnamed: 0,dev_type,user_id,build_slot,dev_uname,dev_lv,gun_id,mp,ammo,mre,part,input_level,item1_num,core,dev_time,gun_rank,gun_name,file,trust_2,trust_3,trust_4,trust_5
7,42526545,,2,891457,2,蕭悠,142,348,6000,1000,6000,4000,1,1,3,1673968336,5,HS.50,230123-000447.json,False,False,False,False
7,42526547,,2,891457,4,蕭悠,142,190,6000,1000,6000,4000,1,1,3,1673968340,3,NS2000,230123-000447.json,False,False,False,False
7,42526548,,2,891457,6,蕭悠,142,189,6000,1000,6000,4000,1,1,3,1673968342,4,USAS-12,230123-000447.json,False,False,False,False
5,42067469,,2,375495,2,下里狷者,192,363,6000,6000,6000,4000,1,1,3,1673968348,4,MPL,230122-223831.json,False,False,False,False
0,42275057,,2,404120,2,Miyou,198,262,1000,4000,4000,2000,1,1,3,1673968433,4,EM-2,230123-000447.json,False,False,False,False
5,42067476,,2,144805,2,kib,193,326,8000,1000,8000,4000,1,1,3,1673968487,4,HK512,230122-223831.json,False,False,False,False
5,42067477,,2,931895,2,乳滑大師,22,116,1000,1000,1000,2000,1,1,3,1673968533,3,Z-62,230122-223831.json,False,False,False,False
6,42074580,,2,440856,2,四號范式,181,238,8000,8000,1000,4000,1,1,3,1673968580,5,88式,230123-000447.json,False,False,False,False
6,42074581,,2,440856,4,四號范式,181,85,8000,8000,1000,4000,1,1,3,1673968580,4,PK,230123-000447.json,False,False,False,False
6,42074582,,2,440856,6,四號范式,181,77,8000,8000,1000,4000,1,1,3,1673968580,3,M2HB,230123-000447.json,False,False,False,False
6,42074583,,2,440856,8,四號范式,181,149,8000,8000,1000,4000,1,1,3,1673968580,4,AEK-999,230123-000447.json,False,False,False,False
2,41991749,12613.0,2,6592,2,頃靜,187,347,4000,4000,1000,2000,1,1,3,1673968588,5,SR-2,230119-155243.json,False,False,False,True
2,41991750,12614.0,2,6592,4,頃靜,187,150,4000,4000,1000,2000,1,1,3,1673968588,4,希普卡,230119-155243.json,False,False,False,False
2,41991751,12615.0,2,6592,6,頃靜,187,22,4000,4000,1000,2000,1,1,3,1673968588,3,PPS-43,230119-155243.json,False,False,False,False
2,41991749,,2,6592,2,頃靜,187,347,4000,4000,1000,2000,1,1,3,1673968588,5,SR-2,230123-000447.json,False,False,False,False
2,41991750,,2,6592,4,頃靜,187,150,4000,4000,1000,2000,1,1,3,1673968588,4,希普卡,230123-000447.json,False,False,False,False
6,42074589,,2,868356,2,NothinG,140,325,8000,1000,8000,4000,1,1,3,1673968611,4,V-PM5,230123-000447.json,False,False,False,False
6,42074590,,2,868356,4,NothinG,140,281,8000,1000,8000,4000,1,1,3,1673968611,5,CAWS,230123-000447.json,False,False,False,False
6,42074591,,2,868356,6,NothinG,140,165,8000,1000,8000,4000,1,1,3,1673968611,4,M1014,230123-000447.json,False,False,False,False
6,42074592,,2,868356,8,NothinG,140,165,8000,1000,8000,4000,1,1,3,1673968611,4,M1014,230123-000447.json,False,False,False,False
8,42565928,,2,726328,2,Uejd,107,118,1000,1000,1000,1000,1,1,3,1673968670,4,9A-91,230123-000447.json,False,False,False,False
1,42694980,,2,236521,4,楓麋,133,39,6000,2000,6000,4000,1,1,3,1673968725,4,莫辛-納甘,230123-000447.json,False,False,False,False
1,42694981,,2,236521,4,楓麋,133,330,6000,2000,6000,4000,1,1,3,1673968728,4,FX-05,230123-000447.json,False,False,False,False
1,42694984,,2,236521,4,楓麋,133,117,6000,2000,6000,4000,1,1,3,1673968731,4,PSG-1,230123-000447.json,False,False,False,False
1,42694985,,2,236521,4,楓麋,133,198,6000,2000,6000,4000,1,1,3,1673968734,5,卡爾卡諾M91/38,230123-000447.json,False,False,False,True
3,43147832,,2,504203,2,頎,208,50,6000,1000,6000,4000,1,1,3,1673968759,5,李-恩菲爾德,230123-000447.json,False,False,False,False
1,42694988,,2,236521,4,楓麋,133,34,6000,2000,6000,4000,1,1,3,1673968826,3,M1加蘭德,230123-000447.json,False,False,False,False
1,42694989,,2,236521,4,楓麋,133,326,6000,2000,6000,4000,1,1,3,1673968837,4,HK512,230123-000447.json,False,False,False,False
8,42565952,,2,116258,2,傑克森D浮光,134,247,4000,1000,4000,2000,1,1,3,1673968841,4,K31,230123-000447.json,False,False,False,False
1,42694991,,2,236521,2,楓麋,133,156,6000,2000,6000,4000,1,1,3,1673968844,4,Super-Shorty,230123-000447.json,False,False,False,False
1,42694992,,2,236521,2,楓麋,133,39,6000,2000,6000,4000,2,20,5,1673968853,4,莫辛-納甘,230123-000447.json,False,False,False,False
2,41991761,12616.0,2,561272,2,笹顔,164,188,8000,1000,8000,4000,1,1,3,1673968854,5,S.A.T.8,230119-155243.json,False,False,False,True
2,41991761,,2,561272,2,笹顔,164,188,8000,1000,8000,4000,1,1,3,1673968854,5,S.A.T.8,230123-000447.json,False,False,False,False
1,42694993,,2,236521,2,楓麋,133,305,6000,2000,6000,4000,2,20,5,1673968856,4,塔布克,230123-000447.json,False,False,False,False
1,42694994,,2,236521,2,楓麋,133,184,6000,2000,6000,4000,2,20,5,1673968858,4,T-5000,230123-000447.json,False,False,False,False
1,42694995,,2,236521,2,楓麋,133,368,6000,2000,6000,4000,2,20,5,1673968865,4,UTS-15,230123-000447.json,False,False,False,False
1,42694996,,2,236521,2,楓麋,133,198,6000,2000,6000,4000,2,20,5,1673968872,5,卡爾卡諾M91/38,230123-000447.json,False,False,False,True
7,42526611,,2,289367,2,失敗家,174,158,6000,2000,6000,4000,1,1,3,1673968998,3,KS-23,230123-000447.json,False,False,False,False
7,42526612,,2,289367,4,失敗家,174,145,6000,2000,6000,4000,1,1,3,1673968998,3,OTs-44,230123-000447.json,False,False,False,False
7,42526613,,2,289367,2,失敗家,174,338,6000,2000,6000,4000,1,1,3,1673969008,5,SIG MCX,230123-000447.json,False,False,False,False
7,42526614,,2,289367,4,失敗家,174,261,6000,2000,6000,4000,1,1,3,1673969010,5,QBU-88,230123-000447.json,False,False,False,False
2,41991763,12617.0,2,652372,2,LianHana,145,247,8000,1000,8000,4000,1,1,3,1673969028,4,K31,230119-155243.json,False,False,False,False
2,41991764,12618.0,2,652372,4,LianHana,145,262,8000,1000,8000,4000,1,1,3,1673969028,4,EM-2,230119-155243.json,False,False,False,False
2,41991763,,2,652372,2,LianHana,145,247,8000,1000,8000,4000,1,1,3,1673969028,4,K31,230123-000447.json,False,False,False,False
2,41991764,,2,652372,4,LianHana,145,262,8000,1000,8000,4000,1,1,3,1673969028,4,EM-2,230123-000447.json,False,False,False,False
1,42695000,,2,15711,4,飛天企鵝,211,377,4000,1000,4000,2000,1,1,3,1673969099,5,SCAR-H,230123-000447.json,False,False,False,True
1,42695001,,2,15711,6,飛天企鵝,211,77,8000,8000,1000,4000,1,1,3,1673969099,3,M2HB,230123-000447.json,False,False,False,False
5,42067499,,2,617655,4,麥爾泰戈,162,368,8000,1000,8000,4000,2,20,5,1673969195,4,UTS-15,230122-223831.json,False,False,False,False
5,42067510,,2,941735,2,D4916,131,105,1000,4000,4000,2000,1,1,3,1673969298,3,OTs-12,230122-223831.json,False,False,False,False
5,42067512,,2,941735,6,D4916,131,262,1000,4000,4000,2000,1,1,3,1673969298,4,EM-2,230122-223831.json,False,False,False,False
3,43147858,,2,81283,2,修笑蘭,149,323,6000,1000,6000,4000,1,1,3,1673969315,5,LTLX7000,230123-000447.json,False,False,False,False
3,43147859,,2,81283,4,修笑蘭,149,157,6000,1000,6000,4000,1,1,3,1673969318,5,KSG,230123-000447.json,False,False,False,False
5,42067528,,2,941735,6,D4916,131,236,1000,4000,4000,2000,1,1,3,1673969348,5,K11,230122-223831.json,False,False,False,False
5,42067529,,2,941735,2,D4916,131,116,1000,4000,4000,2000,1,1,3,1673969351,3,Z-62,230122-223831.json,False,False,False,False
2,41991780,12619.0,2,23982,2,Shinshi,212,154,6000,2000,6000,4000,1,1,3,1673969429,3,M500,230119-155243.json,False,False,False,False
2,41991780,,2,23982,2,Shinshi,212,154,6000,2000,6000,4000,1,1,3,1673969429,3,M500,230123-000447.json,False,False,False,False
1,42695017,,2,20511,2,RiverZ,98,247,4000,1000,4000,2000,1,1,3,1673969497,4,K31,230123-000447.json,False,False,False,False
6,42074656,,2,212506,2,暴風半徑,139,162,6000,1000,6000,4000,1,1,3,1673969499,4,SPAS-12,230123-000447.json,False,False,False,False
0,42275120,,2,974020,2,戀楓林,114,261,4000,1000,4000,2000,1,1,3,1673969509,5,QBU-88,230123-000447.json,False,False,False,False
0,42275121,,2,974020,4,戀楓林,114,305,4000,1000,4000,2000,1,1,3,1673969514,4,塔布克,230123-000447.json,False,False,False,False
5,42067637,,2,946855,2,立嗣特,97,53,4000,1000,4000,2000,1,1,3,1673969619,5,NTW-20,230122-223831.json,False,False,False,False
5,42067638,,2,946855,4,立嗣特,97,247,4000,1000,4000,2000,1,1,3,1673969621,4,K31,230122-223831.json,False,False,False,False
5,42067647,,2,777695,2,伊芙蓮,125,145,7241,9522,5310,1011,1,1,3,1673969631,3,OTs-44,230122-223831.json,False,False,False,False
5,42067648,,2,777695,4,伊芙蓮,125,270,7241,9522,5310,1011,1,1,3,1673969631,4,四式,230122-223831.json,False,False,False,False
0,42275129,,2,459020,4,ANOW,186,60,1000,4000,4000,2000,1,1,3,1673969735,4,AS Val,230123-000447.json,False,False,False,False
6,42074671,,2,951876,4,休伯利安号,72,367,8000,1000,8000,4000,1,1,3,1673969807,5,MK3A1,230123-000447.json,False,False,False,False
6,42074672,,2,951876,4,休伯利安号,72,157,8000,1000,8000,4000,1,1,3,1673969817,5,KSG,230123-000447.json,False,False,False,False
0,42275136,,2,229800,2,厚子,205,129,4000,4000,4000,2000,1,1,3,1673969826,5,95式,230123-000447.json,False,False,False,False
6,42074673,,2,951876,4,休伯利安号,72,48,8000,1000,8000,4000,1,1,3,1673969827,5,WA2000,230123-000447.json,False,False,False,False
0,42275139,,2,229800,4,厚子,205,257,4000,4000,4000,2000,1,1,3,1673969829,5,M200,230123-000447.json,False,False,False,False
0,42275140,,2,229800,6,厚子,205,120,4000,4000,4000,2000,1,1,3,1673969829,3,ARX-160,230123-000447.json,False,False,False,False
6,42074674,,2,951876,4,休伯利安号,72,165,8000,1000,8000,4000,1,1,3,1673969836,4,M1014,230123-000447.json,False,False,False,False
0,42275156,,2,649310,6,天黑了快回家,152,377,8000,1000,8000,4000,1,1,3,1673970042,5,SCAR-H,230123-000447.json,False,False,False,False
1,42695055,,2,404071,2,圓舞,197,325,8000,1000,8000,4000,1,1,3,1673970102,4,V-PM5,230123-000447.json,False,False,False,False
1,42695056,,2,404071,4,圓舞,197,348,8000,1000,8000,4000,1,1,3,1673970102,5,HS.50,230123-000447.json,False,False,False,True
1,42695057,,2,404071,6,圓舞,197,180,6000,2000,6000,4000,1,1,3,1673970102,4,PzB39,230123-000447.json,False,False,False,False
1,42695058,,2,404071,8,圓舞,197,48,6000,2000,6000,4000,1,1,3,1673970102,5,WA2000,230123-000447.json,False,False,False,True
1,42695059,,2,404071,10,圓舞,197,366,6000,2000,6000,4000,1,1,3,1673970102,5,SPAS-15,230123-000447.json,False,False,False,True
1,42695061,,2,404071,14,圓舞,197,190,6000,2000,6000,4000,1,1,3,1673970102,3,NS2000,230123-000447.json,False,False,False,False
1,42695062,,2,404071,16,圓舞,197,351,6000,2000,6000,4000,1,1,3,1673970102,5,M26-MASS,230123-000447.json,False,False,False,True
0,42275164,,2,197020,2,jkkk,188,117,8000,1000,8001,4000,1,1,3,1673970236,4,PSG-1,230123-000447.json,False,False,False,False
3,43147898,,2,145913,2,AlexLee,189,46,4000,4000,4000,2000,1,1,3,1673970237,5,Kar98k,230123-000447.json,False,False,False,False
3,43147899,,2,145913,4,AlexLee,189,196,4000,4000,4000,2000,1,1,3,1673970237,5,Zas M21,230123-000447.json,False,False,False,False
3,43147900,,2,145913,6,AlexLee,189,128,4000,4000,4000,2000,1,1,3,1673970237,5,M99,230123-000447.json,False,False,False,False
0,42275165,,2,197020,4,jkkk,188,32,8000,1001,8000,4000,1,1,3,1673970238,3,微型烏茲,230123-000447.json,False,False,False,False
0,42275184,,2,996180,2,黑伊艾,69,348,8000,2000,8000,4000,1,1,3,1673970622,5,HS.50,230123-000447.json,False,False,False,False
0,42275185,,2,996180,4,黑伊艾,69,163,8000,2000,8000,4000,1,1,3,1673970622,5,AA-12,230123-000447.json,False,False,False,False
6,42074703,,2,756436,2,宕特,106,44,6000,1000,6000,4000,1,1,3,1673970790,3,SV-98,230123-000447.json,False,False,False,False
1,42695103,,2,66791,2,闻人牧月,162,262,3000,3000,3000,3000,1,1,3,1673970821,4,EM-2,230123-000447.json,False,False,False,False
1,42695106,,2,802251,2,Aluck,186,160,6000,1000,6000,4000,1,1,3,1673970881,5,Saiga-12,230123-000447.json,False,False,False,True
1,42695107,,2,802251,4,Aluck,186,353,6000,1000,6000,4000,1,1,3,1673970881,4,MAG-7,230123-000447.json,False,False,False,False
6,42074728,,2,44106,2,坂本龍太,198,350,8000,1000,8000,4000,1,1,3,1673971167,5,FO-12,230123-000447.json,False,False,False,False
7,42526772,,2,141377,2,莉兒醬,92,163,8000,1000,8000,4000,1,1,3,1673971387,5,AA-12,230123-000447.json,False,False,False,False
7,42526773,,2,141377,4,莉兒醬,92,190,8000,1000,8000,4000,1,1,3,1673971391,3,NS2000,230123-000447.json,False,False,False,False
0,42275240,,2,188760,2,Aniel,227,216,1000,4000,4000,2000,1,1,3,1673971474,4,XM8,230123-000447.json,False,False,False,False
3,43147988,,2,856333,2,賴俊良,101,37,8000,1000,8000,4000,1,1,3,1673971560,3,M14,230123-000447.json,False,False,False,False
3,43147989,,2,856333,4,賴俊良,101,153,8000,1000,8000,4000,1,1,3,1673971565,4,M37,230123-000447.json,False,False,False,False
3,43147990,,2,856333,4,賴俊良,101,270,8000,1000,8000,4000,1,1,3,1673971574,4,四式,230123-000447.json,False,False,False,False
7,42526786,,2,938477,2,紳士的某朱,124,32,8000,1000,8000,4000,1,1,3,1673971585,3,微型烏茲,230123-000447.json,False,False,False,False
7,42526787,,2,938477,4,紳士的某朱,124,235,8000,1000,8000,4000,1,1,3,1673971585,4,SPR A3G,230123-000447.json,False,False,False,False
3,43147993,,2,856333,4,賴俊良,101,39,8000,1000,8000,4000,1,1,3,1673971619,4,莫辛-納甘,230123-000447.json,False,False,False,False
3,43147995,,2,856333,4,賴俊良,101,46,8000,1000,8000,4000,1,1,3,1673971632,5,Kar98k,230123-000447.json,False,False,False,False
2,41992033,12620.0,2,411972,2,JeffChen,199,178,1000,1000,1000,1000,1,1,3,1673971654,3,F1,230119-155243.json,False,False,False,False
2,41992041,12621.0,2,388322,2,死宅噴毛,100,158,8000,1000,8000,4000,1,1,3,1673971689,3,KS-23,230119-155243.json,False,False,False,False
2,41992041,,2,388322,2,死宅噴毛,100,158,8000,1000,8000,4000,1,1,3,1673971689,3,KS-23,230123-000447.json,False,False,False,False
2,41992054,12622.0,2,26382,2,Blade,215,34,4000,1000,4000,2000,1,1,3,1673971790,3,M1加蘭德,230119-155243.json,False,False,False,False
2,41992054,,2,26382,2,Blade,215,34,4000,1000,4000,2000,1,1,3,1673971790,3,M1加蘭德,230123-000447.json,False,False,False,False
2,41992055,12623.0,2,26382,4,Blade,215,235,4000,1000,4000,2000,1,1,3,1673971791,4,SPR A3G,230119-155243.json,False,False,False,False
2,41992055,,2,26382,4,Blade,215,235,4000,1000,4000,2000,1,1,3,1673971791,4,SPR A3G,230123-000447.json,False,False,False,False
1,42695160,,2,89911,2,Headquarter,221,159,6000,1000,6000,4000,1,1,3,1673971960,3,RMB-93,230123-000447.json,False,False,False,False
1,42695161,,2,89911,4,Headquarter,221,189,6000,1000,6000,4000,1,1,3,1673971977,4,USAS-12,230123-000447.json,False,False,False,False
1,42695162,,2,467821,2,火之迦具土,218,117,6000,1000,6000,4000,1,1,3,1673972020,4,PSG-1,230123-000447.json,False,False,False,False
1,42695163,,2,467821,4,火之迦具土,218,353,6000,1000,6000,4000,1,1,3,1673972020,4,MAG-7,230123-000447.json,False,False,False,False
5,42067849,,2,1004285,2,Q38maier,61,37,4000,1000,4000,2000,1,1,3,1673972218,3,M14,230122-223831.json,False,False,False,False
3,43148079,,2,61503,2,Luckydevil,205,160,8000,1000,8000,4000,1,1,3,1673972404,5,Saiga-12,230123-000447.json,False,False,False,False
1,42695184,,2,524561,2,Gammer,167,105,4000,4000,1000,2000,1,1,3,1673972468,3,OTs-12,230123-000447.json,False,False,False,False
3,43148088,,2,389943,2,示羽,143,281,6000,2000,6000,4000,1,1,3,1673972607,5,CAWS,230123-000447.json,False,False,False,False
3,43148089,,2,389943,4,示羽,143,184,6000,2000,6000,4000,1,1,3,1673972607,4,T-5000,230123-000447.json,False,False,False,False
0,42275286,,2,973470,2,祈灵,122,157,7000,9999,7000,9999,1,1,3,1673972669,5,KSG,230123-000447.json,False,False,False,False
0,42275287,,2,973470,6,祈灵,122,366,7000,9999,7000,9999,1,1,3,1673972670,5,SPAS-15,230123-000447.json,False,False,False,False
8,42566205,,2,248,2,DDP,236,70,1000,1000,1000,1000,1,1,3,1673972734,3,FNC,230123-000447.json,False,False,False,False
8,42566206,,2,248,4,DDP,236,330,1000,1000,1000,1000,1,1,3,1673972734,4,FX-05,230123-000447.json,False,False,False,False
8,42566207,,2,248,6,DDP,236,262,1000,1000,1000,1000,1,1,3,1673972734,4,EM-2,230123-000447.json,False,False,False,False
1,42695213,,2,1005661,2,ඛ,26,146,4000,1000,4000,2000,1,1,3,1673972745,4,G28,230123-000447.json,False,False,False,False
7,42526867,,2,1015817,2,鹰酱酱,32,367,8000,1000,8000,4000,1,1,3,1673972821,5,MK3A1,230123-000447.json,False,False,False,False
0,42275294,,2,59340,2,囧爺,169,325,8000,1000,8000,4000,3,50,10,1673972879,4,V-PM5,230123-000447.json,False,False,False,False
7,42526868,,2,287227,4,RefleX,218,352,8000,8000,8000,9999,1,1,3,1673972958,4,新星,230123-000447.json,False,False,False,False
7,42526869,,2,287227,2,RefleX,218,159,8000,8000,8000,9999,1,1,3,1673972960,3,RMB-93,230123-000447.json,False,False,False,False
0,42275343,,2,399240,2,o筱亞o,206,18,6000,6000,6000,4000,1,1,3,1673974171,3,MAC-10,230123-000447.json,False,False,False,False
0,42275344,,2,399240,4,o筱亞o,206,164,6000,6000,6000,4000,1,1,3,1673974171,5,FP-6,230123-000447.json,False,False,False,False
0,42275345,,2,399240,6,o筱亞o,206,264,6000,6000,6000,4000,1,1,3,1673974171,4,紹沙,230123-000447.json,False,False,False,False
6,42074898,,2,65826,2,HiRA,168,312,4000,1000,4000,2000,1,1,3,1673974285,5,VSK-94,230123-000447.json,False,False,False,False
6,42074900,,2,65826,4,HiRA,168,18,4000,1000,4000,2000,1,1,3,1673974287,3,MAC-10,230123-000447.json,False,False,False,False
0,42275351,,2,257920,4,Sandes,202,152,8000,2000,8000,4000,1,1,3,1673974350,3,M1897,230123-000447.json,False,False,False,False
6,42074909,,2,225336,4,SIMPLEX,164,237,1000,1000,1000,1000,1,1,3,1673974722,4,SAR-21,230123-000447.json,False,False,False,False
0,42275370,,2,287830,2,精貧沒,209,70,1000,4000,4000,2000,1,1,3,1673974856,3,FNC,230123-000447.json,False,False,False,False
0,42275371,,2,287830,4,精貧沒,209,27,1000,4000,4000,2000,1,1,3,1673974856,3,蠍式,230123-000447.json,False,False,False,False
8,42566267,,2,702038,4,沃尔夫,211,338,8000,1000,8000,4000,3,50,10,1673975281,5,SIG MCX,230123-000447.json,False,False,False,True
8,42566269,,2,955148,2,SSRB指揮官,117,150,4000,4000,1000,2000,1,1,3,1673975296,4,希普卡,230123-000447.json,False,False,False,False
8,42566270,,2,955148,4,SSRB指揮官,117,103,4000,4000,1000,2000,1,1,3,1673975296,4,UMP45,230123-000447.json,False,False,False,False
1,42695292,,2,413911,4,笨任,145,313,4000,4000,4000,2000,1,1,3,1673975711,5,S-ACR,230123-000447.json,False,False,False,True
1,42695293,,2,413911,6,笨任,145,42,4000,4000,4000,2000,1,1,3,1673975711,4,PTRD,230123-000447.json,False,False,False,False
1,42695294,,2,413911,2,笨任,145,146,4000,4000,4000,2000,3,50,10,1673975721,4,G28,230123-000447.json,False,False,False,False
8,42566415,,2,14018,4,schwalbe,203,377,8000,1000,8000,4000,1,1,3,1673976345,5,SCAR-H,230123-000447.json,False,False,False,True
7,42526961,,2,334467,4,EkkoEcho,164,36,6000,2000,6000,4000,1,1,3,1673976486,4,春田,230123-000447.json,False,False,False,False
7,42526962,,2,334467,2,EkkoEcho,164,37,6000,2000,6000,4000,1,1,3,1673976486,3,M14,230123-000447.json,False,False,False,False
7,42526963,,2,334467,6,EkkoEcho,164,152,6000,2000,6000,4000,1,1,3,1673976486,3,M1897,230123-000447.json,False,False,False,False
6,42074958,,2,752996,2,楓奈,73,37,6000,1000,6000,4000,1,1,3,1673976806,3,M14,230123-000447.json,False,False,False,False
6,42074959,,2,752996,4,楓奈,73,146,6000,1000,6000,4000,1,1,3,1673976806,4,G28,230123-000447.json,False,False,False,False
8,42566439,,2,861798,2,槍之羅倫斯,119,326,8000,1000,8000,4000,1,1,3,1673977039,4,HK512,230123-000447.json,False,False,False,False
5,42068114,,2,547095,4,XMB1,217,157,8000,1000,8000,4000,1,1,3,1673977851,5,KSG,230122-223831.json,False,False,False,False
5,42068115,,2,547095,2,XMB1,217,153,8000,1000,8000,4000,1,1,3,1673977851,4,M37,230122-223831.json,False,False,False,False
7,42526991,,2,668377,2,綠雉,159,366,8000,1000,8000,4000,1,1,3,1673978030,5,SPAS-15,230123-000447.json,False,False,False,False
